"v1","v2","v3","v7","v8","v9","v10","v11","v12","v15","classLabel"
"a",-0.8310648518815054,0.9312061969752861,"v",-0.11187214611872151,"t","f",0,"t",0,"no."
"b",0.35628502802241757,-0.6060494282552563,"v",-0.7591324200913243,"f","f",0,"t",501,"no."
"b",-0.29063250600480406,1.300073773515308,"h",-0.6826484018264841,"f","f",0,"f",0,"no."
"b",0.16973578863090452,-0.4751014385835485,"h",1.0958904109589038,"f","f",0,"t",0,"no."
"a",-0.8174539631705365,0.19347104389524164,"v",-0.7591324200913243,"f","f",0,"f",0,"no."
"b",0.14971977582065632,-0.6364810033198082,"bb",-0.6826484018264841,"f","f",0,"f",0,"no."
"b",-0.977582065652522,-0.12191073404647738,"v",-0.7111872146118722,"t","t",1,"f",0,"no."
"b",-0.8646917534027225,1.0160457395794913,"v",-0.43493150684931514,"f","f",0,"t",1212,"no."
"a",-0.9711769415532427,0.6619328661010697,"v",-0.7876712328767124,"f","f",0,"f",1000,"no."
"b",0.643714971977582,-0.682589450387311,"h",1.4863013698630136,"t","f",0,"t",0,"no."
"b",-0.7574059247397918,-0.9896717078568795,"h",-0.7773972602739727,"t","f",0,"f",0,"no."
"a",-0.34427542033626934,-0.7904832165252675,"v",-0.24543378995433796,"t","f",0,"t",0,"no."
"a",-1.3650920736589274,0.30874216156399864,"v",-0.7682648401826485,"f","t",1,"t",160,"no."
"a",-1.1449159327461973,0.746772408705275,"v",-0.702054794520548,"f","f",0,"f",42,"no."
"a",0.296236989591673,-1.0440796753965327,"ff",-0.7968036529680366,"f","t",10,"f",18,"no."
"b",-0.24419535628502836,-0.7213205459240134,"h",-0.7876712328767124,"f","f",0,"f",1,"no."
"b",-0.24419535628502836,-0.45204721504979717,"v",-0.7591324200913243,"f","f",0,"f",0,"no."
"b",0.2898318654923937,-0.3137218738472889,"v",0.0022831050228310015,"f","f",0,"f",50,"no."
"a",-0.8510808646917536,-0.8670232386573221,"ff",-0.05479452054794526,"f","f",0,"f",0,"no."
"b",-0.8310648518815054,-1.0745112504610845,"v",-0.7682648401826485,"f","f",0,"f",70,"no."
"b",-0.4171337069655725,-0.9592401327923277,"h",-0.7591324200913243,"f","f",0,"t",251,"no."
"b",0.643714971977582,-0.9435632607893767,"ff",-0.7968036529680366,"t","f",0,"f",1,"no."
"b",2.3714971977582064,1.2539653264478055,"h",0.34474885844748854,"t","f",0,"f",0,"no."
"a",-0.26421136909527654,-0.7748063445223164,"v",-0.5114155251141553,"f","f",0,"t",0,"no."
"b",-1.1449159327461973,0.800258207303578,"ff",-0.702054794520548,"f","f",0,"f",0,"no."
"b",0.5364291433146514,-0.1753965326447805,"ff",-0.7968036529680366,"f","t",2,"f",1,"no."
"b",-0.6645316253002406,1.2078568793803026,"v",-0.5970319634703197,"t","f",0,"t",0,"no."
"b",0.4235388310648518,0.7698266322390261,"v",-0.22602739726027402,"t","t",6,"f",196,"yes."
"b",-0.47077662129703784,-0.8209147915898194,"v",-0.7111872146118722,"t","f",0,"t",1065,"yes."
"b",0.6637309847878302,-0.3524529693839911,"h",0.8013698630136986,"t","t",8,"f",0,"yes."
"a",2.585268214571657,1.4845075617853192,"ff",-0.7968036529680366,"t","t",11,"t",1400,"yes."
"b",-0.7710168134507608,-0.8209147915898194,"v",-0.25456621004566216,"t","t",3,"t",582,"yes."
"b",-0.8847077662129706,0.9312061969752861,"v",-0.7305936073059361,"t","t",6,"f",0,"yes."
"b",-0.5508406725380306,-0.9131316857248247,"v",-0.3972602739726028,"t","f",0,"t",0,"yes."
"b",-0.09687750200160135,-0.9444854297307268,"v",-0.49200913242009137,"t","t",8,"t",3290,"yes."
"a",1.3570856685348276,1.4079675396532645,"h",1.143835616438356,"t","f",0,"t",0,"yes."
"a",1.1641313050440352,0.3779048321652528,"bb",0.687214611872146,"t","t",6,"f",51100,"yes."
"b",1.4771817453963167,0.746772408705275,"bb",-0.7968036529680366,"t","t",11,"f",1249,"yes."
"a",-1.1176941553242594,0.5623386204352637,"v",-0.6255707762557078,"t","t",2,"f",591,"yes."
"a",-0.3570856685348279,-0.45204721504979717,"v",-0.6061643835616439,"t","f",0,"f",0,"yes."
"b",1.9111289031224978,1.1617484323127998,"v",-0.5114155251141553,"t","t",4,"t",0,"yes."
"a",2.044835868694956,2.775544079675397,"bb",1.4863013698630136,"t","t",13,"f",6700,"yes."
"b",1.2369895916733382,1.115639985245297,"v",2.856164383561644,"t","f",0,"f",0,"yes."
"b",0.02321857485988784,-0.9131316857248247,"v",-0.6255707762557078,"t","t",7,"t",4071,"yes."
"a",-0.8374699759807847,-0.05274806344522325,"v",-0.2066210045662101,"t","t",7,"f",3257,"yes."
"a",-1.124899919935949,0.6619328661010697,"v",-0.7773972602739727,"t","f",0,"f",0,"yes."
"b",1.2570056044835864,-1.0597565473994837,"v",-0.7397260273972603,"t","t",11,"f",2732,"yes."
"b",-0.490792634107286,-0.8900774621910735,"h",-0.5114155251141553,"t","f",0,"f",5298,"yes."
"b",2.4979983987189747,2.591110291405386,"h",3.1986301369863015,"t","t",9,"t",1000,"yes."
"b",-1.0176140912730185,0.6084470675027667,"v",-0.41666666666666674,"t","t",3,"t",28,"yes."
"b",-0.5772618094475581,1.2078568793803026,"v",-0.5205479452054795,"t","t",67,"t",258,"yes."
"b",-0.8174539631705365,0.8389893028402803,"h",-0.49200913242009137,"t","f",0,"f",0,"yes."
"b",-0.12409927942353917,2.4988933972703804,"v",0.8013698630136986,"t","t",16,"f",5000,"yes."
"b",1.8847077662129703,4.0665805975654745,"v",5.710045662100456,"t","t",40,"f",15,"yes."
"a",-0.6509207365892716,1.2078568793803026,"v",-0.45433789954337905,"t","t",12,"t",567,"yes."
"a",-0.7045636509207369,-1.0053485798598303,"h",-0.5114155251141553,"t","t",1,"f",678,"yes."
"b",-0.3642914331465176,-0.1753965326447805,"v",1.7146118721461188,"t","f",0,"t",0,"yes."
"a",-1.0712570056044837,-1.067133898930284,"v",-0.7876712328767124,"f","f",0,"t",0,"no."
"b",0.096076861489191,0.10125414976023604,"v",-0.7682648401826485,"t","f",0,"t",0,"no."
"b",1.564451561248999,-0.8209147915898194,"v",0.05936073059360726,"f","f",0,"t",350,"no."
"b",0.3698959167333865,-0.7748063445223164,"bb",-0.7397260273972603,"t","f",0,"t",400,"no."
"b",-0.9175340272217775,-0.9592401327923277,"n",-0.6255707762557078,"f","f",0,"t",2,"no."
"a",-0.9647718174539635,-1.0053485798598303,"dd",-0.5684931506849316,"f","f",0,"f",0,"no."
"b",-0.08406725380304278,-1.0901881224640355,"v",-0.7876712328767124,"f","f",0,"f",0,"no."
"b",0.796637309847878,-0.8670232386573221,"v",2.3710045662100456,"f","t",1,"t",112,"no."
"b",-0.05044035228182567,1.4845075617853192,"ff",-0.7968036529680366,"f","t",2,"f",1,"no."
"b",0.643714971977582,-1.0053485798598303,"v",-0.6826484018264841,"f","f",0,"t",0,"no."
"a",-0.6108887109687752,1.3922906676503137,"ff",-0.34018264840182655,"f","t",1,"t",1,"no."
"b",-0.7445956765412333,-0.9435632607893767,"h",-0.7773972602739727,"f","f",0,"t",5,"no."
"b",0.4435548438751,-0.9675396532644781,"v",-0.7111872146118722,"f","t",2,"f",500,"no."
"a",-0.7445956765412333,-0.9444854297307268,"v",-0.702054794520548,"f","t",1,"t",11,"no."
"b",-1.0312249799839874,0.19347104389524164,"v",-0.6826484018264841,"f","f",0,"f",0,"no."
"a",-1.0248198558847081,-0.8670232386573221,"v",-0.7968036529680366,"f","f",0,"f",0,"no."
"b",-0.7045636509207369,-0.9361859092585763,"v",-0.7773972602739727,"f","t",4,"f",1950,"no."
"b",-0.677341873498799,-0.7286978974548138,"dd",-0.7591324200913243,"f","t",2,"f",1300,"no."
"b",-0.7846277021617297,-1.097565473994836,"v",-0.5684931506849316,"f","t",11,"f",0,"no."
"b",-1.1112890312249801,-1.097565473994836,"ff",-0.7968036529680366,"f","t",4,"f",1,"no."
"b",0.096076861489191,-0.6364810033198082,"v",-0.5684931506849316,"f","f",0,"f",16,"no."
"b",-0.22417934347478016,-0.9057543341940243,"bb",-0.6826484018264841,"t","t",10,"t",28,"no."
"b",-0.4043234587670139,-0.35983032091479156,"h",0.5159817351598173,"t","t",2,"t",0,"no."
"b",1.1569255404323455,0.10125414976023604,"v",-0.5684931506849316,"f","f",0,"t",228,"no."
"b",-0.977582065652522,-0.8670232386573221,"h",-0.48287671232876717,"t","t",3,"t",210,"no."
"a",-0.5972778222578063,-0.8900774621910735,"v",-0.5022831050228311,"t","t",2,"f",0,"no."
"b",-0.33706965572457975,1.5767244559203246,"v",-0.7682648401826485,"f","f",0,"f",286,"no."
"a",0.6965572457966369,-0.9057543341940243,"v",-0.6449771689497718,"f","f",0,"f",237,"no."
"a",-0.9647718174539635,0.47012172630025817,"v",-0.7591324200913243,"f","f",0,"f",351,"no."
"b",0.7902321857485987,-0.5442641091848027,"bb",-0.5684931506849316,"t","f",0,"f",200,"no."
"b",0.05604483586869461,-1.0514570269273333,"bb",0.11643835616438351,"f","f",0,"t",0,"no."
"b",-0.9975980784627703,-0.897454813721874,"v",-0.45433789954337905,"f","f",0,"f",7,"no."
"b",-0.8310648518815054,1.0234230911102915,"v",-0.45433789954337905,"f","f",0,"t",4000,"no."
"b",0.4835868694955964,-0.7748063445223164,"v",-0.6826484018264841,"f","f",0,"t",2,"no."
"b",-0.4843875100080067,-0.99797122832903,"ff",-0.7968036529680366,"f","f",0,"f",0,"no."
"b",-1.1977582065652523,-1.0597565473994837,"v",-0.7876712328767124,"f","f",0,"f",750,"no."
"b",-0.5972778222578063,-0.99797122832903,"v",-0.7591324200913243,"f","t",1,"f",444,"no."
"a",-0.47718174539631714,1.3922906676503137,"h",0.34474885844748854,"t","t",2,"f",5000,"yes."
"b",-0.4171337069655725,1.4383991147178163,"v",0.5159817351598173,"t","f",0,"t",500,"yes."
"b",0.4635708566853482,-1.0588343784581338,"v",-0.7773972602739727,"t","f",0,"t",0,"yes."
"a",-0.05684547638110495,-0.8282921431206198,"v",-0.5490867579908677,"t","t",16,"f",2079,"yes."
"b",-0.016813450760608556,-0.08317963850977492,"h",0.45890410958904104,"t","t",12,"t",1000,"yes."
"b",1.2706164931945554,0.47012172630025817,"h",2.057077625570776,"t","t",9,"f",1655,"yes."
"b",-0.9511609287429946,-0.21412762818148287,"v",-0.28310502283105027,"t","t",1,"t",300,"yes."
"b",1.2241793434747796,0.30874216156399864,"h",2.7420091324200913,"t","t",12,"f",790,"yes."
"b",0.5164131305044032,-0.014016967908520783,"h",1.4863013698630136,"t","t",14,"t",0,"yes."
"a",-0.6244995996797441,-0.6291036517890078,"v",-0.7397260273972603,"t","f",0,"t",0,"yes."
"b",-0.7710168134507608,-0.35983032091479156,"bb",-0.7397260273972603,"t","f",0,"t",0,"yes."
"a",-0.17694155324259414,1.115639985245297,"v",-0.34018264840182655,"t","t",1,"f",19,"yes."
"b",-1.0976781425140112,-1.097565473994836,"bb",-0.7968036529680366,"f","f",0,"t",1,"yes."
"b",0.30344275420336264,-0.49815566211729995,"h",1.2579908675799087,"t","f",0,"t",639,"yes."
"b",-0.7774219375500401,0.9542604205090374,"h",-0.6917808219178083,"t","t",1,"f",0,"yes."
"a",-1.3650920736589274,-0.9896717078568795,"h",-0.45433789954337905,"t","t",2,"f",0,"yes."
"b",-1.3450760608486794,-0.9592401327923277,"v",-0.3972602739726028,"t","t",5,"t",690,"yes."
"a",1.130504403522818,1.300073773515308,"bb",0.3824200913242009,"t","t",9,"t",0,"yes."
"a",-0.9311449159327464,-0.6669125783843601,"bb",-0.6826484018264841,"t","t",4,"f",0,"yes."
"b",2.6052842273819055,0.9312061969752861,"z",3.7694063926940635,"t","t",7,"t",0,"yes."
"b",-0.991192954363491,-0.6521578753227593,"v",-0.34018264840182655,"t","t",11,"t",3000,"yes."
"b",1.8446757405924739,1.0234230911102915,"ff",0.34474885844748854,"t","t",5,"f",8851,"yes."
"b",0.16333066453162523,-0.6364810033198082,"v",-0.7968036529680366,"t","f",0,"t",200,"yes."
"b",1.897518014411529,2.3144596090003695,"bb",2.627853881278539,"t","t",17,"t",0,"yes."
"b",-0.6172938350680545,0.009037255625230462,"v",-0.5684931506849316,"t","t",3,"f",0,"yes."
"b",-0.6244995996797441,-0.7821836960531169,"v",-0.41666666666666674,"t","t",1,"t",20,"yes."
"b",1.9975980784627698,0.20084839542604205,"v",2.3995433789954337,"t","t",6,"t",1332,"yes."
"b",0.16333066453162523,-0.1753965326447805,"h",0.9155251141552511,"t","t",6,"t",1000,"yes."
"b",0.05604483586869461,-0.5903725562523054,"v",0.17351598173515978,"t","t",6,"f",0,"yes."
"a",0.18334667734187343,-0.40593876798229434,"ff",-0.7968036529680366,"f","t",6,"f",200,"no."
"b",-0.03682946357085675,-0.5442641091848027,"v",-0.7591324200913243,"f","f",0,"t",0,"no."
"b",0.10968775020015992,-0.7748063445223164,"bb",-0.7397260273972603,"t","f",0,"t",0,"no."
"a",-1.2177742193755003,-1.097565473994836,"ff",-0.7968036529680366,"f","f",0,"f",0,"no."
"b",-0.8775020016012811,-1.0053485798598303,"v",-0.7682648401826485,"f","f",0,"f",0,"no."
"b",-1.0712570056044837,-1.0440796753965327,"v",-0.7305936073059361,"f","f",0,"f",364,"no."
"b",0.6637309847878302,-0.8670232386573221,"v",-0.7397260273972603,"f","f",0,"f",195,"no."
"a",0.35628502802241757,-0.6364810033198082,"h",-0.7488584474885845,"f","f",0,"f",246,"no."
"b",-1.1849479583666938,0.14736259682773895,"v",-0.7876712328767124,"f","f",0,"f",0,"no."
"b",-0.044035228182546376,-0.6364810033198082,"v",-0.5114155251141553,"f","f",0,"t",0,"no."
"a",-0.7309847878302644,-0.9666174843231281,"v",-0.7397260273972603,"f","t",1,"t",4,"no."
"b",-0.7510008006405126,-0.5138325341202509,"v",-0.702054794520548,"f","t",1,"t",80,"no."
"b",-0.9375500400320257,-1.0514570269273333,"h",-0.7397260273972603,"f","f",0,"f",204,"no."
"b",0.26341072858286624,2.245296938399115,"v",-0.7773972602739727,"f","f",0,"f",3552,"no."
"a",-0.4507606084867896,-1.0440796753965327,"h",-0.7682648401826485,"f","t",1,"t",108,"no."
"b",-1.1377101681345076,-0.1753965326447805,"v",-0.7111872146118722,"t","t",2,"f",38,"no."
"b",-0.17053642914331485,-0.8052379195868684,"v",-0.6632420091324202,"f","f",0,"t",0,"no."
"b",-0.18414731785428376,-0.597749907783106,"v",-0.7682648401826485,"f","f",0,"t",0,"no."
"b",0.8238590872698157,-0.1753965326447805,"bb",-0.28310502283105027,"f","f",0,"t",0,"no."
"b",-0.29703763010408335,-0.45204721504979717,"v",0.0022831050228310015,"t","t",3,"t",0,"no."
"b",-1.057646116893515,0.746772408705275,"h",-0.6061643835616439,"t","f",0,"t",0,"no."
"a",0.3098478783026419,-0.22888233124308371,"ff",-0.7968036529680366,"f","f",0,"f",0,"no."
"b",-0.2770216172938351,-0.8670232386573221,"h",-0.7397260273972603,"f","t",2,"t",108,"no."
"b",0.7902321857485987,-0.34415344891184063,"v",-0.7876712328767124,"f","f",0,"f",100,"no."
"b",-0.5644515612489995,1.2696421984507562,"v",-0.6826484018264841,"f","f",0,"f",2,"no."
"b",-0.7309847878302644,1.115639985245297,"v",-0.32077625570776264,"f","f",0,"f",0,"no."
"a",-0.504403522818255,-0.6291036517890078,"ff",-0.7968036529680366,"f","f",0,"t",60,"no."
"b",-0.977582065652522,-1.0210254518627813,"v",-0.7682648401826485,"f","f",0,"f",44,"no."
"b",-0.20416333066453196,-1.0053485798598303,"h",-0.7773972602739727,"f","f",0,"t",0,"no."
"b",-0.9447558046437153,-0.33677609738104025,"h",-0.7876712328767124,"f","f",0,"f",100,"no."
"b",-1.2650120096076864,-0.4907783105864995,"v",-0.7203196347031964,"f","f",0,"t",2,"no."
"b",-0.5308246597277824,-0.8135374400590188,"v",-0.7682648401826485,"f","f",0,"f",0,"no."
"b",-0.21697357886309054,-0.897454813721874,"v",-0.7876712328767124,"f","f",0,"f",179,"no."
"a",1.9375500400320254,-1.0357801549243821,"bb",-0.5684931506849316,"t","f",0,"t",2197,"no."
"b",0.5636509207365892,-0.1753965326447805,"bb",-0.7488584474885845,"f","f",0,"f",0,"no."
"a",-0.7974379503602883,1.0390999631132425,"v",-0.7876712328767124,"t","f",0,"f",1349,"yes."
"a",-0.6709367493995199,-1.0053485798598303,"h",-0.45433789954337905,"t","f",0,"f",824,"yes."
"b",-1.0112089671737392,0.7393950571744743,"dd",-0.7968036529680366,"t","f",0,"f",0,"yes."
"b",-1.1513210568454766,-0.7286978974548138,"v",-0.45433789954337905,"t","t",2,"f",300,"yes."
"b",-0.6172938350680545,-0.45204721504979717,"v",-0.654109589041096,"t","t",7,"f",7059,"yes."
"b",0.9167333867093671,-1.0053485798598303,"h",0.34474885844748854,"t","f",0,"t",0,"yes."
"b",-1.1849479583666938,-0.08317963850977492,"v",-0.6826484018264841,"t","f",0,"f",0,"yes."
"a",2.2177742193755,1.945592032460347,"v",1.7146118721461188,"t","f",0,"t",10561,"yes."
"b",0.6901521216973576,-0.8135374400590188,"bb",0.0022831050228310015,"f","f",0,"f",0,"yes."
"a",-0.5708566853482788,-1.0053485798598303,"h",-0.5970319634703197,"t","f",0,"t",0,"yes."
"b",-0.29063250600480406,1.630210254518628,"v",0.35388127853881274,"t","t",5,"t",0,"yes."
"a",0.2497998398718973,-0.9131316857248247,"v",-0.34018264840182655,"t","t",11,"f",456,"yes."
"b",-0.09687750200160135,1.8838067133898933,"v",-0.11187214611872151,"t","t",9,"f",730,"yes."
"b",2.1777421937550034,1.5767244559203246,"ff",3.3127853881278537,"t","t",15,"t",1000,"yes."
"b",-0.8446757405924743,0.9312061969752861,"v",-0.34018264840182655,"t","t",1,"f",278,"yes."
"b",0.5700560448358685,0.10125414976023604,"bb",0.0022831050228310015,"t","t",1,"f",500,"yes."
"b",0.18334667734187343,3.5363334562891926,"h",-0.42579908675799094,"t","t",1,"t",500,"yes."
"b",0.6765412329863888,-1.097565473994836,"bb",2.627853881278539,"t","f",0,"f",0,"yes."
"a",-0.9711769415532427,0.8085577277757284,"h",-0.7203196347031964,"t","t",1,"t",50,"yes."
"b",-0.06405124099279458,-0.35983032091479156,"v",-0.22602739726027402,"t","f",0,"t",0,"yes."
"b",-0.7173738991192955,-0.8209147915898194,"h",-0.36872146118721466,"t","t",6,"f",327,"yes."
"a",-0.7710168134507608,-0.014016967908520783,"v",-0.07305936073059367,"t","t",10,"f",245,"yes."
"a",1.1040832666132905,-1.0127259313906307,"h",-0.702054794520548,"t","t",11,"t",6,"yes."
"a",-0.6309047237790234,1.1765031353744007,"h",0.0022831050228310015,"t","t",6,"f",458,"yes."
"b",-0.590872698158527,-1.0284028033935817,"v",-0.7397260273972603,"t","t",3,"f",15108,"yes."
"a",-0.7510008006405126,0.5623386204352637,"v",1.143835616438356,"t","t",5,"t",0,"yes."
"b",0.10328262610088064,0.5936923644411656,"v",0.23059360730593603,"t","t",12,"t",221,"yes."
"b",-0.4043234587670139,-0.8135374400590188,"v",0.05936073059360726,"t","t",5,"t",3,"yes."
"a",0.3098478783026419,-0.15234230911102906,"v",0.34474885844748854,"t","f",0,"t",4000,"yes."
"b",-1.0312249799839874,0.9395057174474365,"v",-0.34018264840182655,"f","f",0,"t",0,"no."
"a",-0.8174539631705365,-1.0357801549243821,"v",-0.6255707762557078,"f","f",0,"f",0,"no."
"b",0.1561248999199356,-0.6364810033198082,"v",-0.11187214611872151,"f","f",0,"f",0,"no."
"a",1.831064851881505,0.20822574695684248,"h",0.7442922374429224,"t","t",3,"t",50,"no."
"b",-0.8574859887910329,1.1386942087790486,"v",-0.03538812785388134,"f","t",2,"t",173,"no."
"b",2.3915132105684545,0.19347104389524164,"z",-0.7968036529680366,"f","f",0,"f",12,"no."
"a",1.1505204163330662,-0.9592401327923277,"h",-0.16894977168949776,"t","t",1,"f",892,"yes."
"a",0.06325060048038424,-1.0284028033935817,"v",-0.7111872146118722,"f","f",0,"f",44,"yes."
"b",0.9703763010408324,0.47012172630025817,"h",2.3995433789954337,"t","t",1,"t",2000,"yes."
"b",0.02321857485988784,-0.9057543341940243,"h",0.687214611872146,"t","f",0,"t",31285,"yes."
"a",-0.6309047237790234,-0.9361859092585763,"h",-0.5593607305936074,"t","f",0,"t",5860,"yes."
"b",-0.4971977582065653,-0.7748063445223164,"v",-0.5684931506849316,"t","t",5,"t",5777,"yes."
"b",1.2506004803843072,-0.3137218738472889,"v",-0.7682648401826485,"t","f",0,"t",0,"yes."
"b",0.3634907926341072,-0.7213205459240134,"v",-0.7876712328767124,"t","f",0,"t",5800,"yes."
"b",-1.191353082465973,-1.067133898930284,"n",-0.7488584474885845,"f","f",0,"f",40,"yes."
"a",1.8911128903122496,1.8533751383253414,"ff",-0.7968036529680366,"t","t",15,"f",247,"yes."
"b",-0.5708566853482788,-1.0053485798598303,"v",-0.46347031963470325,"t","t",5,"t",0,"yes."
"a",-0.8246597277822261,0.8850977499077832,"v",-0.702054794520548,"t","t",5,"t",560,"yes."
"b",0.02321857485988784,-0.5368867576540022,"h",-0.33105022831050235,"t","t",1,"t",18027,"yes."
"b",-0.07045636509207387,-0.7748063445223164,"h",-0.7876712328767124,"t","f",0,"t",0,"yes."
"a",0.6365092073658923,0.746772408705275,"h",-0.3972602739726028,"t","f",0,"f",837,"yes."
"b",2.144915932746197,-0.8135374400590188,"v",-0.7682648401826485,"t","f",0,"t",0,"yes."
"b",0.7702161729383504,-0.19107340464773154,"v",-0.07420091324200917,"t","f",0,"t",1442,"yes."
"a",-0.38430744595676575,1.6689413500553303,"z",-0.7968036529680366,"t","f",0,"f",13212,"yes."
"a",0.3899119295436347,-0.08317963850977492,"v",-0.7682648401826485,"t","f",0,"t",0,"yes."
"b",1.6845476381104882,0.6776097381040208,"v",1.1815068493150682,"t","t",5,"f",0,"yes."
"b",1.1841473178542834,-1.0440796753965327,"bb",2.627853881278539,"t","t",20,"f",15000,"yes."
"b",-0.7710168134507608,-0.9131316857248247,"v",-0.6061643835616439,"t","f",0,"f",0,"yes."
"b",-0.8174539631705365,-0.6291036517890078,"h",-0.2066210045662101,"t","f",0,"f",0,"yes."
"b",1.7373899119295433,0.6388786425673183,"ff",2.4942922374429224,"t","t",11,"t",300,"yes."
"b",0.10968775020015992,-0.5442641091848027,"h",0.8961187214611872,"t","f",0,"t",0,"yes."
"b",-0.42433947157726215,-0.7213205459240134,"v",-0.34018264840182655,"t","t",3,"t",560,"yes."
"a",1.0504403522818253,-0.35983032091479156,"j",-0.7968036529680366,"t","f",0,"f",960,"yes."
"a",2.2449959967974378,-0.1753965326447805,"v",0.11643835616438351,"t","t",4,"f",99,"yes."
"a",1.1641313050440352,-0.5442641091848027,"v",2.3710045662100456,"t","t",2,"t",1704,"yes."
"b",0.35628502802241757,0.10125414976023604,"h",0.17351598173515978,"t","t",12,"t",0,"yes."
"a",-0.9975980784627703,-0.9435632607893767,"v",-0.43493150684931514,"t","t",1,"f",0,"yes."
