"v1","v2","v3","v4","v6","v7","v8","v9","v10","v11","v12","v14","v15","classLabel"
"b",-0.9975980784627703,-0.7591294725193657,"u","c","v",-0.28310502283105027,"t","t",1,"f",100,150,"yes."
"b",-0.33706965572457975,0.6241239395057174,"u","q","h",0.4965753424657534,"t","t",6,"f",381,168,"yes."
"b",-0.8775020016012811,-0.99797122832903,"y","x","v",-0.7876712328767124,"t","t",1,"t",840,59,"yes."
"b",0.830264211369095,-0.5442641091848027,"u","q","h",0.5730593607305936,"t","t",11,"f",80,0,"yes."
"b",-0.9975980784627703,0.19347104389524164,"u","c","v",-0.42579908675799094,"t","t",3,"f",200,1391,"yes."
"b",0.7301841473178541,-1.0597565473994837,"u","i","h",0.37328767123287665,"t","f",0,"f",400,0,"yes."
"a",-0.7574059247397918,-0.9518627812615272,"y","q","v",-0.45433789954337905,"t","t",2,"t",80,400,"yes."
"a",-0.6172938350680545,-0.567318332718554,"u","x","h",-0.5970319634703197,"t","f",0,"f",360,0,"yes."
"b",0.3698959167333865,-0.8900774621910735,"y","d","v",-0.45433789954337905,"f","f",0,"t",431,0,"yes."
"b",0.3098478783026419,-1.0745112504610845,"y","c","v",-0.45433789954337905,"f","f",0,"t",232,113,"yes."
"b",-0.3706965572457968,-0.1680191811139801,"y","c","bb",-0.45433789954337905,"t","t",8,"t",144,7,"yes."
"b",-0.010408326661329268,-0.8209147915898194,"u","cc","h",0.45890410958904104,"t","t",3,"t",0,0,"yes."
"a",-1.204963971176942,0.9312061969752861,"u","x","h",-0.5684931506849316,"t","t",11,"f",0,3000,"yes."
"a",-0.804643714971978,-0.6752120988565105,"u","q","h",-0.27397260273972607,"t","t",7,"t",140,2384,"yes."
"b",-1.5316253002401923,-0.35983032091479156,"y","W","v",-0.3972602739726028,"t","t",2,"t",120,1000,"yes."
"a",0.6501200960768613,-0.7213205459240134,"y","q","h",-0.7682648401826485,"t","t",23,"t",455,1236,"yes."
"b",-0.7846277021617297,1.0234230911102915,"u","W","h",-0.31164383561643844,"t","t",11,"t",290,284,"yes."
"b",-1.0176140912730185,-0.060125414976023674,"u","W","v",-0.40639269406392703,"t","f",0,"f",120,0,"yes."
"a",1.3771016813450756,1.2152342309111028,"u","aa","v",-0.27397260273972607,"t","t",3,"t",156,0,"yes."
"b",-0.47077662129703784,-0.9592401327923277,"u","c","h",0.17351598173515978,"t","t",3,"t",312,150,"yes."
"b",-0.6108887109687752,-0.9131316857248247,"u","aa","v",-0.6826484018264841,"f","f",0,"f",200,0,"no."
"b",0.5036028823058446,-0.6364810033198082,"y","i","h",1.4863013698630136,"f","f",0,"t",200,0,"no."
"b",-1.0248198558847081,-1.0514570269273333,"u","q","v",-0.7682648401826485,"f","f",0,"f",200,0,"no."
"b",0.9103282626100878,-1.0053485798598303,"u","m","v",1.6575342465753424,"t","f",0,"f",400,0,"no."
"a",-0.4171337069655725,-0.8209147915898194,"u","m","v",-0.34018264840182655,"t","f",0,"f",368,0,"no."
"b",-0.47718174539631714,-0.682589450387311,"u","i","bb",-0.6826484018264841,"f","f",0,"t",640,4000,"no."
"a",-0.4443554843875103,-0.7904832165252675,"u","ff","ff",-0.7968036529680366,"f","f",0,"f",340,1,"no."
"b",-1.3314651721377104,-0.9435632607893767,"u","m","v",-0.7773972602739727,"t","f",0,"f",200,0,"no."
"b",0.06325060048038424,-0.698266322390262,"u","c","v",-0.45433789954337905,"f","f",0,"f",120,0,"no."
"a",-0.8310648518815054,0.9312061969752861,"y","q","v",-0.11187214611872151,"t","f",0,"t",268,0,"no."
"b",0.35628502802241757,-0.6060494282552563,"u","cc","v",-0.7591324200913243,"f","f",0,"t",0,501,"no."
"b",-0.29063250600480406,1.300073773515308,"u","d","h",-0.6826484018264841,"f","f",0,"f",228,0,"no."
"b",0.16973578863090452,-0.4751014385835485,"u","c","h",1.0958904109589038,"f","f",0,"t",0,0,"no."
"a",-0.8174539631705365,0.19347104389524164,"u","c","v",-0.7591324200913243,"f","f",0,"f",160,0,"no."
"b",0.14971977582065632,-0.6364810033198082,"u","cc","bb",-0.6826484018264841,"f","f",0,"f",348,0,"no."
"b",-0.977582065652522,-0.12191073404647738,"u","q","v",-0.7111872146118722,"t","t",1,"f",160,0,"no."
"b",-0.8646917534027225,1.0160457395794913,"u","k","v",-0.43493150684931514,"f","f",0,"t",100,1212,"no."
"a",-0.9711769415532427,0.6619328661010697,"u","i","v",-0.7876712328767124,"f","f",0,"f",200,1000,"no."
"b",0.643714971977582,-0.682589450387311,"y","x","h",1.4863013698630136,"t","f",0,"t",176,0,"no."
"b",-0.7574059247397918,-0.9896717078568795,"u","c","h",-0.7773972602739727,"t","f",0,"f",180,0,"no."
"a",-0.34427542033626934,-0.7904832165252675,"u","q","v",-0.24543378995433796,"t","f",0,"t",440,0,"no."
"a",-1.3650920736589274,0.30874216156399864,"u","q","v",-0.7682648401826485,"f","t",1,"t",0,160,"no."
"a",-1.1449159327461973,0.746772408705275,"u","d","v",-0.702054794520548,"f","f",0,"f",80,42,"no."
"a",0.296236989591673,-1.0440796753965327,"u","ff","ff",-0.7968036529680366,"f","t",10,"f",200,18,"no."
"b",-0.24419535628502836,-0.7213205459240134,"y","x","h",-0.7876712328767124,"f","f",0,"f",128,1,"no."
"b",-0.24419535628502836,-0.45204721504979717,"u","c","v",-0.7591324200913243,"f","f",0,"f",216,0,"no."
"b",0.2898318654923937,-0.3137218738472889,"u","q","v",0.0022831050228310015,"f","f",0,"f",454,50,"no."
"a",-0.8510808646917536,-0.8670232386573221,"y","ff","ff",-0.05479452054794526,"f","f",0,"f",280,0,"no."
"b",-0.8310648518815054,-1.0745112504610845,"y","k","v",-0.7682648401826485,"f","f",0,"f",200,70,"no."
"b",-0.4171337069655725,-0.9592401327923277,"u","q","h",-0.7591324200913243,"f","f",0,"t",220,251,"no."
"b",0.643714971977582,-0.9435632607893767,"u","ff","ff",-0.7968036529680366,"t","f",0,"f",130,1,"no."
"b",2.3714971977582064,1.2539653264478055,"y","c","h",0.34474885844748854,"t","f",0,"f",112,0,"no."
"a",-0.26421136909527654,-0.7748063445223164,"y","k","v",-0.5114155251141553,"f","f",0,"t",280,0,"no."
"b",-1.1449159327461973,0.800258207303578,"u","ff","ff",-0.702054794520548,"f","f",0,"f",80,0,"no."
"b",0.5364291433146514,-0.1753965326447805,"u","ff","ff",-0.7968036529680366,"f","t",2,"f",17,1,"no."
"b",-0.6645316253002406,1.2078568793803026,"u","W","v",-0.5970319634703197,"t","f",0,"t",260,0,"no."
"b",0.4235388310648518,0.7698266322390261,"u","x","v",-0.22602739726027402,"t","t",6,"f",520,196,"yes."
"b",-0.47077662129703784,-0.8209147915898194,"y","W","v",-0.7111872146118722,"t","f",0,"t",260,1065,"yes."
"b",0.6637309847878302,-0.3524529693839911,"u","cc","h",0.8013698630136986,"t","t",8,"f",320,0,"yes."
"a",2.585268214571657,1.4845075617853192,"u","ff","ff",-0.7968036529680366,"t","t",11,"t",0,1400,"yes."
"b",-0.7710168134507608,-0.8209147915898194,"u","q","v",-0.25456621004566216,"t","t",3,"t",0,582,"yes."
"b",-0.8847077662129706,0.9312061969752861,"u","x","v",-0.7305936073059361,"t","t",6,"f",121,0,"yes."
"b",-0.5508406725380306,-0.9131316857248247,"u","q","v",-0.3972602739726028,"t","f",0,"t",280,0,"yes."
"b",-0.09687750200160135,-0.9444854297307268,"u","x","v",-0.49200913242009137,"t","t",8,"t",303,3290,"yes."
"a",1.3570856685348276,1.4079675396532645,"u","k","h",1.143835616438356,"t","f",0,"t",0,0,"yes."
"a",1.1641313050440352,0.3779048321652528,"u","e","bb",0.687214611872146,"t","t",6,"f",375,51100,"yes."
"b",1.4771817453963167,0.746772408705275,"u","i","bb",-0.7968036529680366,"t","t",11,"f",0,1249,"yes."
"a",-1.1176941553242594,0.5623386204352637,"u","aa","v",-0.6255707762557078,"t","t",2,"f",88,591,"yes."
"a",-0.3570856685348279,-0.45204721504979717,"u","W","v",-0.6061643835616439,"t","f",0,"f",280,0,"yes."
"b",1.9111289031224978,1.1617484323127998,"u","m","v",-0.5114155251141553,"t","t",4,"t",200,0,"yes."
"a",2.044835868694956,2.775544079675397,"u","i","bb",1.4863013698630136,"t","t",13,"f",0,6700,"yes."
"b",1.2369895916733382,1.115639985245297,"u","m","v",2.856164383561644,"t","f",0,"f",110,0,"yes."
"b",0.02321857485988784,-0.9131316857248247,"u","x","v",-0.6255707762557078,"t","t",7,"t",340,4071,"yes."
"a",-0.8374699759807847,-0.05274806344522325,"u","q","v",-0.2066210045662101,"t","t",7,"f",129,3257,"yes."
"a",-1.124899919935949,0.6619328661010697,"u","aa","v",-0.7773972602739727,"t","f",0,"f",100,0,"yes."
"b",1.2570056044835864,-1.0597565473994837,"y","k","v",-0.7397260273972603,"t","t",11,"f",380,2732,"yes."
"b",-0.490792634107286,-0.8900774621910735,"u","x","h",-0.5114155251141553,"t","f",0,"f",0,5298,"yes."
"b",2.4979983987189747,2.591110291405386,"u","x","h",3.1986301369863015,"t","t",9,"t",0,1000,"yes."
"b",-1.0176140912730185,0.6084470675027667,"u","c","v",-0.41666666666666674,"t","t",3,"t",40,28,"yes."
"b",-0.5772618094475581,1.2078568793803026,"u","cc","v",-0.5205479452054795,"t","t",67,"t",140,258,"yes."
"b",-0.8174539631705365,0.8389893028402803,"u","q","h",-0.49200913242009137,"t","f",0,"f",100,0,"yes."
"b",-0.12409927942353917,2.4988933972703804,"u","c","v",0.8013698630136986,"t","t",16,"f",0,5000,"yes."
"b",1.8847077662129703,4.0665805975654745,"y","c","v",5.710045662100456,"t","t",40,"f",0,15,"yes."
"a",-0.6509207365892716,1.2078568793803026,"u","aa","v",-0.45433789954337905,"t","t",12,"t",120,567,"yes."
"a",-0.7045636509207369,-1.0053485798598303,"u","q","h",-0.5114155251141553,"t","t",1,"f",0,678,"yes."
"b",-0.3642914331465176,-0.1753965326447805,"u","W","v",1.7146118721461188,"t","f",0,"t",70,0,"yes."
"a",-1.0712570056044837,-1.067133898930284,"u","q","v",-0.7876712328767124,"f","f",0,"t",380,0,"no."
"b",0.096076861489191,0.10125414976023604,"u","aa","v",-0.7682648401826485,"t","f",0,"t",443,0,"no."
"b",1.564451561248999,-0.8209147915898194,"u","d","v",0.05936073059360726,"f","f",0,"t",0,350,"no."
"b",0.3698959167333865,-0.7748063445223164,"y","c","bb",-0.7397260273972603,"t","f",0,"t",164,400,"no."
"b",-0.9175340272217775,-0.9592401327923277,"y","r","n",-0.6255707762557078,"f","f",0,"t",132,2,"no."
"a",-0.9647718174539635,-1.0053485798598303,"y","e","dd",-0.5684931506849316,"f","f",0,"f",260,0,"no."
"b",-0.08406725380304278,-1.0901881224640355,"y","m","v",-0.7876712328767124,"f","f",0,"f",0,0,"no."
"b",0.796637309847878,-0.8670232386573221,"u","m","v",2.3710045662100456,"f","t",1,"t",352,112,"no."
"b",-0.05044035228182567,1.4845075617853192,"y","ff","ff",-0.7968036529680366,"f","t",2,"f",160,1,"no."
"b",0.643714971977582,-1.0053485798598303,"y","m","v",-0.6826484018264841,"f","f",0,"t",130,0,"no."
"a",-0.6108887109687752,1.3922906676503137,"y","ff","ff",-0.34018264840182655,"f","t",1,"t",200,1,"no."
"b",-0.7445956765412333,-0.9435632607893767,"u","i","h",-0.7773972602739727,"f","f",0,"t",220,5,"no."
"b",0.4435548438751,-0.9675396532644781,"u","c","v",-0.7111872146118722,"f","t",2,"f",225,500,"no."
"a",-0.7445956765412333,-0.9444854297307268,"u","q","v",-0.702054794520548,"f","t",1,"t",200,11,"no."
"b",-1.0312249799839874,0.19347104389524164,"u","c","v",-0.6826484018264841,"f","f",0,"f",0,0,"no."
"a",-1.0248198558847081,-0.8670232386573221,"u","c","v",-0.7968036529680366,"f","f",0,"f",0,0,"no."
"b",-0.7045636509207369,-0.9361859092585763,"u","m","v",-0.7773972602739727,"f","t",4,"f",254,1950,"no."
"b",-0.677341873498799,-0.7286978974548138,"u","e","dd",-0.7591324200913243,"f","t",2,"f",320,1300,"no."
"b",-0.7846277021617297,-1.097565473994836,"u","k","v",-0.5684931506849316,"f","t",11,"f",0,0,"no."
"b",-1.1112890312249801,-1.097565473994836,"y","ff","ff",-0.7968036529680366,"f","t",4,"f",45,1,"no."
"b",0.096076861489191,-0.6364810033198082,"u","c","v",-0.5684931506849316,"f","f",0,"f",460,16,"no."
"b",-0.22417934347478016,-0.9057543341940243,"y","i","bb",-0.6826484018264841,"t","t",10,"t",132,28,"no."
"b",-0.4043234587670139,-0.35983032091479156,"y","i","h",0.5159817351598173,"t","t",2,"t",75,0,"no."
"b",1.1569255404323455,0.10125414976023604,"u","c","v",-0.5684931506849316,"f","f",0,"t",0,228,"no."
"b",-0.977582065652522,-0.8670232386573221,"y","c","h",-0.48287671232876717,"t","t",3,"t",140,210,"no."
"a",-0.5972778222578063,-0.8900774621910735,"u","q","v",-0.5022831050228311,"t","t",2,"f",200,0,"no."
"b",-0.33706965572457975,1.5767244559203246,"u","d","v",-0.7682648401826485,"f","f",0,"f",0,286,"no."
"a",0.6965572457966369,-0.9057543341940243,"u","aa","v",-0.6449771689497718,"f","f",0,"f",240,237,"no."
"a",-0.9647718174539635,0.47012172630025817,"u","c","v",-0.7591324200913243,"f","f",0,"f",0,351,"no."
"b",0.7902321857485987,-0.5442641091848027,"u","i","bb",-0.5684931506849316,"t","f",0,"f",0,200,"no."
"b",0.05604483586869461,-1.0514570269273333,"u","i","bb",0.11643835616438351,"f","f",0,"t",420,0,"no."
"b",-0.9975980784627703,-0.897454813721874,"u","q","v",-0.45433789954337905,"f","f",0,"f",108,7,"no."
"b",-0.8310648518815054,1.0234230911102915,"y","m","v",-0.45433789954337905,"f","f",0,"t",0,4000,"no."
"b",0.4835868694955964,-0.7748063445223164,"u","k","v",-0.6826484018264841,"f","f",0,"t",300,2,"no."
"b",-0.4843875100080067,-0.99797122832903,"u","k","ff",-0.7968036529680366,"f","f",0,"f",100,0,"no."
"b",-1.1977582065652523,-1.0597565473994837,"u","aa","v",-0.7876712328767124,"f","f",0,"f",280,750,"no."
"b",-0.5972778222578063,-0.99797122832903,"u","W","v",-0.7591324200913243,"f","t",1,"f",272,444,"no."
"a",-0.47718174539631714,1.3922906676503137,"u","q","h",0.34474885844748854,"t","t",2,"f",0,5000,"yes."
"b",-0.4171337069655725,1.4383991147178163,"u","W","v",0.5159817351598173,"t","f",0,"t",487,500,"yes."
"b",0.4635708566853482,-1.0588343784581338,"u","k","v",-0.7773972602739727,"t","f",0,"t",280,0,"yes."
"a",-0.05684547638110495,-0.8282921431206198,"u","W","v",-0.5490867579908677,"t","t",16,"f",120,2079,"yes."
"b",-0.016813450760608556,-0.08317963850977492,"u","q","h",0.45890410958904104,"t","t",12,"t",408,1000,"yes."
"b",1.2706164931945554,0.47012172630025817,"u","c","h",2.057077625570776,"t","t",9,"f",181,1655,"yes."
"b",-0.9511609287429946,-0.21412762818148287,"y","W","v",-0.28310502283105027,"t","t",1,"t",80,300,"yes."
"b",1.2241793434747796,0.30874216156399864,"u","W","h",2.7420091324200913,"t","t",12,"f",0,790,"yes."
"b",0.5164131305044032,-0.014016967908520783,"u","cc","h",1.4863013698630136,"t","t",14,"t",399,0,"yes."
"a",-0.6244995996797441,-0.6291036517890078,"y","aa","v",-0.7397260273972603,"t","f",0,"t",370,0,"yes."
"b",-0.7710168134507608,-0.35983032091479156,"u","c","bb",-0.7397260273972603,"t","f",0,"t",160,0,"yes."
"a",-0.17694155324259414,1.115639985245297,"u","c","v",-0.34018264840182655,"t","t",1,"f",220,19,"yes."
"b",-1.0976781425140112,-1.097565473994836,"y","m","bb",-0.7968036529680366,"f","f",0,"t",500,1,"yes."
"b",0.30344275420336264,-0.49815566211729995,"u","q","h",1.2579908675799087,"t","f",0,"t",102,639,"yes."
"b",-0.7774219375500401,0.9542604205090374,"u","x","h",-0.6917808219178083,"t","t",1,"f",100,0,"yes."
"a",-1.3650920736589274,-0.9896717078568795,"u","c","h",-0.45433789954337905,"t","t",2,"f",100,0,"yes."
"b",-1.3450760608486794,-0.9592401327923277,"u","c","v",-0.3972602739726028,"t","t",5,"t",352,690,"yes."
"a",1.130504403522818,1.300073773515308,"u","i","bb",0.3824200913242009,"t","t",9,"t",0,0,"yes."
"a",-0.9311449159327464,-0.6669125783843601,"u","i","bb",-0.6826484018264841,"t","t",4,"f",80,0,"yes."
"b",2.6052842273819055,0.9312061969752861,"u","e","z",3.7694063926940635,"t","t",7,"t",22,0,"yes."
"b",-0.991192954363491,-0.6521578753227593,"u","c","v",-0.34018264840182655,"t","t",11,"t",200,3000,"yes."
"b",1.8446757405924739,1.0234230911102915,"u","ff","ff",0.34474885844748854,"t","t",5,"f",0,8851,"yes."
"b",0.16333066453162523,-0.6364810033198082,"u","W","v",-0.7968036529680366,"t","f",0,"t",239,200,"yes."
"b",1.897518014411529,2.3144596090003695,"u","d","bb",2.627853881278539,"t","t",17,"t",0,0,"yes."
"b",-0.6172938350680545,0.009037255625230462,"u","c","v",-0.5684931506849316,"t","t",3,"f",0,0,"yes."
"b",-0.6244995996797441,-0.7821836960531169,"u","x","v",-0.41666666666666674,"t","t",1,"t",395,20,"yes."
"b",1.9975980784627698,0.20084839542604205,"u","m","v",2.3995433789954337,"t","t",6,"t",360,1332,"yes."
"b",0.16333066453162523,-0.1753965326447805,"u","x","h",0.9155251141552511,"t","t",6,"t",0,1000,"yes."
"b",0.05604483586869461,-0.5903725562523054,"u","m","v",0.17351598173515978,"t","t",6,"f",204,0,"yes."
"a",0.18334667734187343,-0.40593876798229434,"u","ff","ff",-0.7968036529680366,"f","t",6,"f",0,200,"no."
"b",-0.03682946357085675,-0.5442641091848027,"u","d","v",-0.7591324200913243,"f","f",0,"t",120,0,"no."
"b",0.10968775020015992,-0.7748063445223164,"u","W","bb",-0.7397260273972603,"t","f",0,"t",163,0,"no."
"a",-1.2177742193755003,-1.097565473994836,"y","j","ff",-0.7968036529680366,"f","f",0,"f",86,0,"no."
"b",-0.8775020016012811,-1.0053485798598303,"u","c","v",-0.7682648401826485,"f","f",0,"f",360,0,"no."
"b",-1.0712570056044837,-1.0440796753965327,"u","k","v",-0.7305936073059361,"f","f",0,"f",280,364,"no."
"b",0.6637309847878302,-0.8670232386573221,"y","W","v",-0.7397260273972603,"f","f",0,"f",0,195,"no."
"a",0.35628502802241757,-0.6364810033198082,"u","i","h",-0.7488584474885845,"f","f",0,"f",260,246,"no."
"b",-1.1849479583666938,0.14736259682773895,"y","m","v",-0.7876712328767124,"f","f",0,"f",140,0,"no."
"b",-0.044035228182546376,-0.6364810033198082,"u","c","v",-0.5114155251141553,"f","f",0,"t",280,0,"no."
"a",-0.7309847878302644,-0.9666174843231281,"u","W","v",-0.7397260273972603,"f","t",1,"t",240,4,"no."
"b",-0.7510008006405126,-0.5138325341202509,"y","k","v",-0.702054794520548,"f","t",1,"t",280,80,"no."
"b",-0.9375500400320257,-1.0514570269273333,"y","c","h",-0.7397260273972603,"f","f",0,"f",280,204,"no."
"b",0.26341072858286624,2.245296938399115,"u","W","v",-0.7773972602739727,"f","f",0,"f",320,3552,"no."
"a",-0.4507606084867896,-1.0440796753965327,"u","m","h",-0.7682648401826485,"f","t",1,"t",272,108,"no."
"b",-1.1377101681345076,-0.1753965326447805,"u","q","v",-0.7111872146118722,"t","t",2,"f",0,38,"no."
"b",-0.17053642914331485,-0.8052379195868684,"u","d","v",-0.6632420091324202,"f","f",0,"t",0,0,"no."
"b",-0.18414731785428376,-0.597749907783106,"y","m","v",-0.7682648401826485,"f","f",0,"t",80,0,"no."
"b",0.8238590872698157,-0.1753965326447805,"u","i","bb",-0.28310502283105027,"f","f",0,"t",141,0,"no."
"b",-0.29703763010408335,-0.45204721504979717,"u","W","v",0.0022831050228310015,"t","t",3,"t",329,0,"no."
"b",-1.057646116893515,0.746772408705275,"y","k","h",-0.6061643835616439,"t","f",0,"t",140,0,"no."
"a",0.3098478783026419,-0.22888233124308371,"u","ff","ff",-0.7968036529680366,"f","f",0,"f",160,0,"no."
"b",-0.2770216172938351,-0.8670232386573221,"u","c","h",-0.7397260273972603,"f","t",2,"t",400,108,"no."
"b",0.7902321857485987,-0.34415344891184063,"u","aa","v",-0.7876712328767124,"f","f",0,"f",108,100,"no."
"b",-0.5644515612489995,1.2696421984507562,"u","cc","v",-0.6826484018264841,"f","f",0,"f",0,2,"no."
"b",-0.7309847878302644,1.115639985245297,"u","c","v",-0.32077625570776264,"f","f",0,"f",80,0,"no."
"a",-0.504403522818255,-0.6291036517890078,"y","ff","ff",-0.7968036529680366,"f","f",0,"t",180,60,"no."
"b",-0.977582065652522,-1.0210254518627813,"u","c","v",-0.7682648401826485,"f","f",0,"f",0,44,"no."
"b",-0.20416333066453196,-1.0053485798598303,"u","d","h",-0.7773972602739727,"f","f",0,"t",252,0,"no."
"b",-0.9447558046437153,-0.33677609738104025,"y","i","h",-0.7876712328767124,"f","f",0,"f",140,100,"no."
"b",-1.2650120096076864,-0.4907783105864995,"u","i","v",-0.7203196347031964,"f","f",0,"t",140,2,"no."
"b",-0.5308246597277824,-0.8135374400590188,"u","W","v",-0.7682648401826485,"f","f",0,"f",100,0,"no."
"b",-0.21697357886309054,-0.897454813721874,"y","c","v",-0.7876712328767124,"f","f",0,"f",170,179,"no."
"a",1.9375500400320254,-1.0357801549243821,"u","i","bb",-0.5684931506849316,"t","f",0,"t",252,2197,"no."
"b",0.5636509207365892,-0.1753965326447805,"u","i","bb",-0.7488584474885845,"f","f",0,"f",550,0,"no."
"a",-0.7974379503602883,1.0390999631132425,"u","cc","v",-0.7876712328767124,"t","f",0,"f",80,1349,"yes."
"a",-0.6709367493995199,-1.0053485798598303,"u","q","h",-0.45433789954337905,"t","f",0,"f",280,824,"yes."
"b",-1.0112089671737392,0.7393950571744743,"u","e","dd",-0.7968036529680366,"t","f",0,"f",0,0,"yes."
"b",-1.1513210568454766,-0.7286978974548138,"u","i","v",-0.45433789954337905,"t","t",2,"f",120,300,"yes."
"b",-0.6172938350680545,-0.45204721504979717,"u","cc","v",-0.654109589041096,"t","t",7,"f",0,7059,"yes."
"b",0.9167333867093671,-1.0053485798598303,"u","i","h",0.34474885844748854,"t","f",0,"t",320,0,"yes."
"b",-1.1849479583666938,-0.08317963850977492,"u","k","v",-0.6826484018264841,"t","f",0,"f",80,0,"yes."
"a",2.2177742193755,1.945592032460347,"u","q","v",1.7146118721461188,"t","f",0,"t",21,10561,"yes."
"b",0.6901521216973576,-0.8135374400590188,"u","i","bb",0.0022831050228310015,"f","f",0,"f",216,0,"yes."
"a",-0.5708566853482788,-1.0053485798598303,"u","c","h",-0.5970319634703197,"t","f",0,"t",491,0,"yes."
